3145,1,-1.98857,-7.96
3145,1,-2.37768,-11.96
3145,2,-4.18294,6.04
3145,2,-4.64764,-5.96
3145,2,-3.58592,-9.96
3267,1,1.67177,8.04
3267,1,0.0556085,-7.96
3267,2,1.89163,6.04
3267,2,6.62536,-5.96
3273,1,1.21091,8.04
3273,1,-1.33006,-7.96
3273,2,-0.795657,6.04
3273,2,4.13556,-5.96
3273,2,7.70264,-9.96
3670,1,-0.802306,8.04
3670,1,-1.98049,-7.96
3670,1,-1.82306,-11.96
3670,1,-2.45145,-11.96
3670,2,1.92904,6.04
3670,2,3.31038,-5.96
3670,2,3.73259,-9.96
3670,2,5.75986,-9.96
3695,1,0.510364,8.04
3695,1,2.55942,-7.96
3695,1,3.24323,-11.96
3695,2,-0.716258,6.04
3695,2,1.87244,-5.96
3695,2,3.67992,-9.96
3730,1,-1.41219,8.04
3730,1,-2.34539,-7.96
3730,1,-2.31192,-11.96
3730,2,-1.47091,6.04
3730,2,0.962475,-5.96
3730,2,3.36424,-9.96
3794,1,1.62245,8.04
3794,1,-2.62661,-7.96
3794,1,-3.61588,-11.96
3794,2,-2.81069,6.04
3794,2,0.21916,-5.96
3794,2,3.04493,-9.96
3840,1,0.515566,8.04
3840,1,-1.19778,-7.96
3840,1,-2.3275,-11.96
3840,2,1.60089,6.04
3840,2,4.8113,-5.96
3840,2,7.04479,-9.96
3889,1,-3.22144,8.04
3889,2,0.52932,6.04
3889,2,7.11789,-5.96
4244,1,-0.414596,8.04
4244,1,-1.13467,-7.96
4244,1,-1.1039,-11.96
4244,2,-0.322532,6.04
4244,2,0.752248,-5.96
4244,2,2.63907,-9.96
4320,1,-1.11077,8.04
4320,1,0.210488,-7.96
4320,2,1.42323,6.04
4320,2,6.03076,-5.96
4320,2,8.95958,-9.96
4348,1,-1.8746,8.04
4348,1,-1.70427,-7.96
4348,2,0.402458,6.04
4348,2,5.77613,-5.96
4354,1,-0.80796,8.04
4354,1,-3.9356,-7.96
4354,2,1.74446,6.04
4354,2,6.19567,-5.96
4406,1,0.857245,8.04
4406,1,5.12819,-7.96
4406,1,6.33849,-11.96
4406,2,-1.37821,6.04
4406,2,-0.183015,-5.96
4406,2,1.29663,-9.96
4414,1,1.82562,8.04
4414,1,6.19579,-7.96
4414,2,-0.856155,6.04
4414,2,4.74231,-5.96
4455,1,0.976529,8.04
4455,1,3.04042,-7.96
4455,1,3.26483,-11.96
4455,2,2.89022,6.04
4455,2,4.94443,-5.96
4455,2,7.19525,-9.96
4671,1,0.510713,8.04
4671,1,7.35064,-7.96
4671,1,8.96765,-11.96
4671,2,3.3013,6.04
4671,2,0.991034,-5.96
4671,2,0.272144,-9.96
4689,1,-1.36503,8.04
4689,1,-1.44447,-7.96
4689,1,-2.47119,-11.96
4689,2,-0.52468,6.04
4689,2,1.06073,-5.96
4689,2,2.81812,-9.96
4762,1,1.39152,8.04
4762,1,4.78191,-7.96
4762,1,5.58023,-11.96
4762,2,-1.02106,6.04
4762,2,0.965661,-5.96
4762,2,2.79084,-9.96
4782,1,-0.866146,8.04
4782,1,0.376132,-7.96
4782,1,0.531194,-11.96
4782,2,-1.9041,6.04
4782,2,0.838588,-5.96
4782,2,2.8579,-9.96
4854,1,-0.727235,8.04
4854,1,0.630187,-7.96
4854,1,1.13735,-11.96
4854,2,-1.39855,6.04
4854,2,-3.03951,-5.96
4854,2,-1.88547,-9.96
4859,1,-0.269342,8.04
4859,1,3.68751,-7.96
4859,1,4.38517,-11.96
4859,2,0.786053,6.04
4859,2,1.31455,-5.96
4859,2,2.91145,-9.96
4910,1,-3.1976,8.04
4910,1,-5.22374,-7.96
4910,1,-4.96662,-11.96
4910,2,-0.357486,6.04
4910,2,4.28261,-5.96
4910,2,6.20059,-9.96
5116,1,1.2451,8.04
5116,1,-1.99652,-7.96
5116,1,-3.1072,-11.96
5116,2,4.36463,6.04
5116,2,1.92296,-5.96
5116,2,0.207739,-9.96
5168,1,-3.24182,8.04
5168,1,-2.56241,-7.96
5168,1,-2.18157,-11.96
5168,2,-0.554014,6.04
5168,2,1.15968,-5.96
5168,2,3.1805,-9.96
5421,1,2.66629,8.04
5421,1,-2.22667,-7.96
5421,1,-4.90801,-11.96
5421,2,2.2576,6.04
5421,2,6.70817,-5.96
5421,2,6.36049,-9.96
5427,1,-0.157826,8.04
5427,1,0.995687,-7.96
5427,1,1.54329,-11.96
5427,2,0.441196,6.04
5427,2,2.35156,-5.96
5427,2,4.54104,-9.96
5617,1,-1.58487,8.04
5617,1,-0.162407,-7.96
5617,1,0.820269,-11.96
5617,2,0.0157221,6.04
5617,2,0.512553,-5.96
5617,2,1.86862,-9.96
5628,1,1.41411,8.04
5628,2,2.45756,6.04
5628,2,7.25515,-5.96
5836,1,-1.32314,8.04
5836,1,0.8381,-7.96
5836,2,1.60751,6.04
5836,2,5.34054,-5.96
5836,2,7.91847,-9.96
5894,1,-0.991984,8.04
5894,1,-0.451822,-7.96
5894,1,-0.0610422,-11.96
5894,2,-2.53514,6.04
5894,2,-2.32646,-5.96
5894,2,-1.08545,-9.96
5996,1,0.979385,8.04
5996,1,5.7014,-7.96
5996,1,6.74407,-11.96
5996,2,1.79332,6.04
5996,2,4.20866,-5.96
5996,2,6.03168,-9.96
5998,1,2.70788,8.04
5998,1,-1.7605,-7.96
5998,2,0.137727,6.04
5998,2,4.21023,-5.96
5998,2,7.40518,-9.96
6020,1,1.79274,8.04
6020,1,1.39198,-7.96
6020,1,0.950765,-11.96
6020,2,-2.53936,6.04
6020,2,1.13811,-5.96
6020,2,3.84142,-9.96
6180,1,0.834554,8.04
6180,1,3.7163,-7.96
6180,1,4.69272,-11.96
6180,2,1.92416,6.04
6180,2,1.39265,-5.96
6180,2,2.19142,-9.96
6405,1,-0.948076,8.04
6405,1,2.36096,-7.96
6405,1,3.13654,-11.96
6405,2,0.331957,6.04
6405,2,0.736911,-5.96
6405,2,2.29295,-9.96
6563,1,-1.58113,8.04
6563,1,-3.24012,-7.96
6563,2,0.797906,6.04
6563,2,5.15269,-5.96
6563,2,8.25829,-9.96
6661,1,0.0125293,8.04
6661,1,-5.02679,-7.96
6661,1,-6.53313,-11.96
6661,2,-3.03695,6.04
6661,2,-0.0805184,-5.96
6661,2,2.92598,-9.96
6667,1,-2.09382,8.04
6667,1,-3.60835,-7.96
6667,1,-3.8461,-11.96
6667,2,-0.831242,6.04
6667,2,0.53999,-5.96
6667,2,2.89333,-9.96
6863,1,2.47621,8.04
6863,1,3.16192,-7.96
6863,1,3.44326,-11.96
6863,2,-2.68688,6.04
6863,2,-1.33659,-5.96
6863,2,0.664654,-9.96
6915,1,2.9782,8.04
6915,1,0.284684,-7.96
6915,1,-0.514114,-11.96
6915,2,-1.4124,6.04
6915,2,-0.432581,-5.96
6915,2,0.597883,-9.96
6964,1,-2.92478,8.04
6964,1,-1.54252,-7.96
6964,1,-1.34099,-11.96
6964,2,0.0229461,6.04
6964,2,3.53115,-5.96
6964,2,7.04876,-9.96
6998,1,-2.12267,8.04
6998,1,-0.927552,-7.96
6998,1,-0.453941,-11.96
6998,2,-0.164524,6.04
6998,2,2.00335,-5.96
6998,2,3.90426,-9.96
7066,1,-0.446629,8.04
7066,1,-2.62876,-7.96
7066,1,-3.58679,-11.96
7066,2,-0.767722,6.04
7066,2,0.808924,-5.96
7066,2,2.51043,-9.96
7192,1,1.88758,8.04
7192,1,1.01428,-7.96
7192,1,0.918193,-11.96
7192,2,-0.0923583,6.04
7192,2,1.73264,-5.96
7192,2,3.95623,-9.96
7343,1,1.3239,8.04
7343,1,2.14039,-7.96
7343,1,1.58497,-11.96
7343,2,-0.980475,6.04
7343,2,0.0442769,-5.96
7343,2,1.98959,-9.96
7533,1,0.925431,8.04
7533,1,-1.11956,-7.96
7533,1,-1.17447,-11.96
7533,2,-1.32023,6.04
7533,2,2.96694,-5.96
7533,2,6.74303,-9.96
7558,1,-0.25935,8.04
7558,1,5.60411,-7.96
7558,2,-0.891091,6.04
7558,2,5.43155,-5.96
7603,1,3.11976,8.04
7603,1,4.48319,-7.96
7603,2,-2.63357,6.04
7603,2,0.700549,-5.96
7603,2,6.70495,-9.96
7670,1,0.936896,8.04
7670,1,3.43382,-7.96
7670,1,4.11619,-11.96
7670,2,0.588749,6.04
7670,2,1.30534,-5.96
7670,2,3.32993,-9.96
7732,1,-0.954588,8.04
7732,1,1.4011,-7.96
7732,1,2.18841,-11.96
7732,2,-3.06997,6.04
7732,2,-3.13557,-5.96
7732,2,-1.9451,-9.96
7842,1,-0.520213,8.04
7842,1,-0.0980824,-7.96
7842,1,-0.0350392,-11.96
7842,2,-1.98254,6.04
7842,2,-1.2421,-5.96
7842,2,-0.0235039,-9.96
7954,1,1.00545,8.04
7954,1,2.69977,-7.96
7954,1,4.03761,-11.96
7954,2,-0.644988,6.04
7954,2,2.04888,-5.96
7954,2,3.48203,-9.96
8132,1,-1.29761,8.04
8132,1,-2.23918,-7.96
8132,2,0.822211,6.04
8132,2,5.22101,-5.96
8167,1,1.03222,8.04
8167,1,0.342792,-7.96
8167,1,0.0496705,-11.96
8167,2,-1.43725,6.04
8167,2,1.4564,-5.96
8167,2,3.72978,-9.96
8302,1,3.15609,8.04
8302,1,4.75495,-7.96
8302,1,5.27801,-11.96
8302,2,-2.98312,6.04
8302,2,-3.53891,-5.96
8302,2,-2.65813,-9.96
8348,1,1.35586,8.04
8348,1,-3.44742,-7.96
8348,2,1.00201,6.04
8348,2,5.79184,-5.96
8348,2,8.22737,-9.96
8397,1,-2.49624,8.04
8397,1,-2.24814,-7.96
8397,1,-2.47727,-11.96
8397,2,-1.19548,6.04
8397,2,2.04816,-5.96
8397,2,4.64303,-9.96
8447,1,0.279406,8.04
8447,1,2.2101,-7.96
8447,1,2.58113,-11.96
8447,2,-1.75666,6.04
8447,2,-4.97443,-5.96
8447,2,-4.80383,-9.96
8689,1,-2.46004,8.04
8689,1,-5.59553,-7.96
8689,1,-6.14384,-11.96
8689,2,1.16681,6.04
8689,2,2.30545,-5.96
8689,2,3.88677,-9.96
8710,1,0.988652,8.04
8710,1,2.77587,-7.96
8710,1,3.26355,-11.96
8710,2,2.64927,6.04
8710,2,3.27269,-5.96
8710,2,4.55029,-9.96
9029,1,-0.544353,8.04
9029,1,-3.58901,-7.96
9029,1,-4.25338,-11.96
9029,2,0.662381,6.04
9029,2,2.97671,-5.96
9029,2,4.7979,-9.96
9089,1,-0.768288,8.04
9089,1,0.44721,-7.96
9089,1,0.807071,-11.96
9089,2,0.642812,6.04
9089,2,1.74859,-5.96
9089,2,3.0042,-9.96
9299,1,-1.18504,8.04
9299,1,3.48307,-7.96
9299,1,5.2851,-11.96
9299,2,-0.454265,6.04
9299,2,0.792258,-5.96
9299,2,2.79913,-9.96
9376,1,0.146575,8.04
9376,1,3.44136,-7.96
9376,1,4.21438,-11.96
9376,2,-2.24236,6.04
9376,2,-0.771535,-5.96
9376,2,0.85213,-9.96
9425,1,-2.57752,8.04
9425,1,0.990632,-7.96
9425,1,1.46806,-11.96
9425,2,-0.259419,6.04
9425,2,2.96811,-5.96
9425,2,5.14538,-9.96
9524,1,2.10093,8.04
9524,1,-0.141056,-7.96
9524,1,-0.401048,-11.96
9524,2,0.172841,6.04
9524,2,3.45184,-5.96
9524,2,5.77773,-9.96
9588,1,0.879469,8.04
9588,1,2.97835,-7.96
9588,1,3.22138,-11.96
9588,2,-0.164909,6.04
9588,2,1.28926,-5.96
9588,2,3.02218,-9.96
9611,1,-0.949112,8.04
9611,1,-0.257711,-7.96
9611,1,0.0682045,-11.96
9611,2,-3.19514,6.04
9611,2,-2.98145,-5.96
9611,2,-1.6309,-9.96
9703,1,-0.326566,8.04
9703,1,2.81775,-7.96
9703,1,3.73412,-11.96
9703,2,-0.986996,6.04
9703,2,-1.63779,-5.96
9703,2,-1.14274,-9.96
9878,1,-2.0902,8.04
9878,1,2.90819,-7.96
9878,1,4.49444,-11.96
9878,2,-1.13749,6.04
9878,2,3.33611,-5.96
9878,2,6.66631,-9.96
9890,1,-1.10545,8.04
9890,1,-0.927559,-7.96
9890,2,0.658652,6.04
9890,2,5.78092,-5.96
9980,1,-1.07733,8.04
9980,1,-3.21094,-7.96
9980,1,-3.84753,-11.96
9980,2,0.726716,6.04
9980,2,2.465,-5.96
9980,2,4.94672,-9.96
